Customer ID,Entry Time,Date,Artist,Song,time_diff,new,session,song_number,session_start,session_entry_difference
,2021-01-02T21:53:00Z,2021-01-06T04:10:00Z,Little Mix,Shout Out To My Ex,3,FALSE,113,5,2021-01-06T04:00:00Z,4687
,2021-01-02T21:53:00Z,2021-01-06T04:13:00Z,ABBA,Waterloo,3,FALSE,113,6,2021-01-06T04:00:00Z,4687
,2021-01-02T21:53:00Z,2021-01-06T10:00:00Z,Oasis,Wonderwall,347,TRUE,114,1,2021-01-06T10:00:00Z,5047
,2021-01-02T21:53:00Z,2021-01-06T11:00:00Z,Gloria Gaynor,I Will Survive,60,TRUE,115,1,2021-01-06T11:00:00Z,5107
,2021-01-02T21:53:00Z,2021-01-06T11:02:00Z,Billie Eilish,Bad Guy,2,FALSE,115,2,2021-01-06T11:00:00Z,5107
,2021-01-02T21:53:00Z,2021-01-06T11:04:00Z,Elvis Presley,Suspicious Minds,2,FALSE,115,3,2021-01-06T11:00:00Z,5107
,2021-01-02T21:53:00Z,2021-01-06T11:07:00Z,Kesha,This Is Me (Greatest Showman),3,FALSE,115,4,2021-01-06T11:00:00Z,5107
,2021-01-02T21:53:00Z,2021-01-06T15:00:00Z,Frank Sinatra,New York New York,233,TRUE,116,1,2021-01-06T15:00:00Z,5347
,2021-01-02T21:53:00Z,2021-01-06T15:03:00Z,John Denver,"Take Me Home, Country Roads",3,FALSE,116,2,2021-01-06T15:00:00Z,5347
,2021-01-02T21:53:00Z,2021-01-06T15:06:00Z,Cher,Believe,3,FALSE,116,3,2021-01-06T15:00:00Z,5347
,2021-01-02T21:53:00Z,2021-01-06T18:00:00Z,Bonnie Tyler,Total Eclipse Of The Heart,174,TRUE,117,1,2021-01-06T18:00:00Z,5527
,2021-01-02T21:53:00Z,2021-01-06T19:00:00Z,Pinkfong,Baby Shark,60,TRUE,118,1,2021-01-06T19:00:00Z,5587
,2021-01-02T21:53:00Z,2021-01-06T19:03:00Z,Ed Sheeran,Perfect,3,FALSE,118,2,2021-01-06T19:00:00Z,5587
,2021-01-02T21:53:00Z,2021-01-06T19:05:00Z,John Denver,"Take Me Home, Country Roads",2,FALSE,118,3,2021-01-06T19:00:00Z,5587
,2021-01-02T21:53:00Z,2021-01-06T19:08:00Z,A-Ha,Take On Me,3,FALSE,118,4,2021-01-06T19:00:00Z,5587
,2021-01-02T21:53:00Z,2021-01-06T19:10:00Z,High School Musical,Breaking Free,2,FALSE,118,5,2021-01-06T19:00:00Z,5587
,2021-01-02T21:53:00Z,2021-01-06T19:13:00Z,Shawn Mendes & Camila Cabello,Senorita,3,FALSE,118,6,2021-01-06T19:00:00Z,5587
,2021-01-02T21:53:00Z,2021-01-06T19:16:00Z,Dolly Parton,9 To 5,3,FALSE,118,7,2021-01-06T19:00:00Z,5587
,2021-01-02T21:53:00Z,2021-01-06T19:18:00Z,The Pogues,Fairytale Of New York,2,FALSE,118,8,2021-01-06T19:00:00Z,5587
,2021-01-02T21:53:00Z,2021-01-07T03:00:00Z,Elvis Presley,Suspicious Minds,462,TRUE,119,1,2021-01-07T03:00:00Z,6067
,2021-01-02T21:53:00Z,2021-01-07T04:00:00Z,Britney Spears,Baby One More Time,60,TRUE,120,1,2021-01-07T04:00:00Z,6127
,2021-01-02T21:53:00Z,2021-01-07T04:02:00Z,Queen,I Want To Break Free,2,FALSE,120,2,2021-01-07T04:00:00Z,6127
,2021-01-02T21:53:00Z,2021-01-07T04:05:00Z,Robbie Williams,Angels,3,FALSE,120,3,2021-01-07T04:00:00Z,6127
,2021-01-02T21:53:00Z,2021-01-07T07:00:00Z,Eminem,Lose Yourself,175,TRUE,121,1,2021-01-07T07:00:00Z,6307
,2021-01-02T21:53:00Z,2021-01-07T08:00:00Z,Whitney Houston,I Wanna Dance With Somebody,60,TRUE,122,1,2021-01-07T08:00:00Z,6367
,2021-01-02T21:53:00Z,2021-01-07T09:00:00Z,Pinkfong,Baby Shark,60,TRUE,123,1,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T09:03:00Z,Estelle Ft. Kanye West,American Boy,3,FALSE,123,2,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T09:06:00Z,Aqua,Barbie Girl,3,FALSE,123,3,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T09:08:00Z,Gloria Gaynor,I Will Survive,2,FALSE,123,4,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T09:10:00Z,High School Musical,Breaking Free,2,FALSE,123,5,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T09:13:00Z,Wham!,Last Christmas,3,FALSE,123,6,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T09:15:00Z,Ed Sheeran,Castle On The Hill,2,FALSE,123,7,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T09:18:00Z,Kings Of Leon,Sex Is On Fire,3,FALSE,123,8,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T09:20:00Z,Kings Of Leon,Sex Is On Fire,2,FALSE,123,9,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T09:22:00Z,Eminem,Lose Yourself,2,FALSE,123,10,2021-01-07T09:00:00Z,6427
,2021-01-02T21:53:00Z,2021-01-07T19:00:00Z,The Weather Girls,It’s Raining Men,578,TRUE,124,1,2021-01-07T19:00:00Z,7027
,2021-01-02T21:53:00Z,2021-01-07T19:02:00Z,Kings Of Leon,Sex Is On Fire,2,FALSE,124,2,2021-01-07T19:00:00Z,7027
,2021-01-02T21:53:00Z,2021-01-07T19:04:00Z,Mark Ronson Ft. Bruno Mars,Uptown Funk,2,FALSE,124,3,2021-01-07T19:00:00Z,7027
,2021-01-02T21:53:00Z,2021-01-07T19:07:00Z,Frank Sinatra,New York New York,3,FALSE,124,4,2021-01-07T19:00:00Z,7027
,2021-01-02T21:53:00Z,2021-01-07T23:00:00Z,The Little Mermaid,Under The Sea,233,TRUE,125,1,2021-01-07T23:00:00Z,7267
,2021-01-02T21:53:00Z,2021-01-07T23:02:00Z,Lil Nas X,Old Town Road,2,FALSE,125,2,2021-01-07T23:00:00Z,7267
,2021-01-02T21:53:00Z,2021-01-07T23:05:00Z,ABBA,Dancing Queen,3,FALSE,125,3,2021-01-07T23:00:00Z,7267
,2021-01-02T21:53:00Z,2021-01-08T02:00:00Z,The Lion King,I Just Can’t Wait To Be King,175,TRUE,126,1,2021-01-08T02:00:00Z,7447
,2021-01-02T21:53:00Z,2021-01-08T02:02:00Z,Ava Max,Sweet But Psycho,2,FALSE,126,2,2021-01-08T02:00:00Z,7447
,2021-01-02T21:53:00Z,2021-01-08T02:05:00Z,Hugh Jackman & The Greatest Showman Cast,The Greatest Show,3,FALSE,126,3,2021-01-08T02:00:00Z,7447
,2021-01-02T21:53:00Z,2021-01-08T02:08:00Z,Will Smith,The Fresh Prince Of Bel Air,3,FALSE,126,4,2021-01-08T02:00:00Z,7447
,2021-01-02T21:53:00Z,2021-01-08T02:10:00Z,Frank Sinatra,New York New York,2,FALSE,126,5,2021-01-08T02:00:00Z,7447
,2021-01-02T21:53:00Z,2021-01-08T02:13:00Z,Aqua,Barbie Girl,3,FALSE,126,6,2021-01-08T02:00:00Z,7447
,2021-01-02T21:53:00Z,2021-01-08T08:00:00Z,Zac Efron & Zendaya,Rewrite The Stars (The Greatest Showman),347,TRUE,127,1,2021-01-08T08:00:00Z,7807
,2021-01-02T21:53:00Z,2021-01-08T08:02:00Z,John Denver,"Take Me Home, Country Roads",2,FALSE,127,2,2021-01-08T08:00:00Z,7807
,2021-01-02T21:53:00Z,2021-01-08T08:05:00Z,Britney Spears,Baby One More Time,3,FALSE,127,3,2021-01-08T08:00:00Z,7807
,2021-01-02T21:53:00Z,2021-01-08T08:07:00Z,John Denver,"Take Me Home, Country Roads",2,FALSE,127,4,2021-01-08T08:00:00Z,7807
,2021-01-02T21:53:00Z,2021-01-08T08:10:00Z,Dolly Parton & Kenny Rogers,Islands In The Stream,3,FALSE,127,5,2021-01-08T08:00:00Z,7807
,2021-01-02T21:53:00Z,2021-01-08T08:13:00Z,Alexandra Burke,Hallelujah,3,FALSE,127,6,2021-01-08T08:00:00Z,7807
,2021-01-02T21:53:00Z,2021-01-08T15:00:00Z,Ed Sheeran,Perfect,407,TRUE,128,1,2021-01-08T15:00:00Z,8227
,2021-01-02T21:53:00Z,2021-01-08T15:02:00Z,Moana,How Far I’ll Go,2,FALSE,128,2,2021-01-08T15:00:00Z,8227
,2021-01-02T21:53:00Z,2021-01-08T15:05:00Z,High School Musical,Breaking Free,3,FALSE,128,3,2021-01-08T15:00:00Z,8227
,2021-01-02T21:53:00Z,2021-01-08T19:00:00Z,Frank Sinatra,New York New York,235,TRUE,129,1,2021-01-08T19:00:00Z,8467
,2021-01-02T21:53:00Z,2021-01-08T20:00:00Z,ABBA,Waterloo,60,TRUE,130,1,2021-01-08T20:00:00Z,8527
,2021-01-02T21:53:00Z,2021-01-08T20:03:00Z,Frozen,Let It Go,3,FALSE,130,2,2021-01-08T20:00:00Z,8527
,2021-01-02T21:53:00Z,2021-01-08T20:05:00Z,Will Smith,The Fresh Prince Of Bel Air,2,FALSE,130,3,2021-01-08T20:00:00Z,8527
,2021-01-02T21:53:00Z,2021-01-08T20:07:00Z,Anne-Marie,2002,2,FALSE,130,4,2021-01-08T20:00:00Z,8527
,2021-01-02T21:53:00Z,2021-01-09T01:00:00Z,Guns N’ Roses,Sweet Child O’ Mine,293,TRUE,131,1,2021-01-09T01:00:00Z,8827
,2021-01-02T21:53:00Z,2021-01-09T01:02:00Z,Cher,Believe,2,FALSE,131,2,2021-01-09T01:00:00Z,8827
,2021-01-02T21:53:00Z,2021-01-09T01:05:00Z,The Greatest Showman,A Million Dreams,3,FALSE,131,3,2021-01-09T01:00:00Z,8827
,2021-01-02T21:53:00Z,2021-01-09T01:08:00Z,Grease,Summer Nights,3,FALSE,131,4,2021-01-09T01:00:00Z,8827
,2021-01-02T21:53:00Z,2021-01-09T01:10:00Z,Bonnie Tyler,Total Eclipse Of The Heart,2,FALSE,131,5,2021-01-09T01:00:00Z,8827
,2021-01-02T21:53:00Z,2021-01-09T06:00:00Z,ABBA,Gimme Gimme Gimme,290,TRUE,132,1,2021-01-09T06:00:00Z,9127
,2021-01-02T21:53:00Z,2021-01-09T07:00:00Z,Shawn Mendes & Camila Cabello,Senorita,60,TRUE,133,1,2021-01-09T07:00:00Z,9187
,2021-01-02T21:53:00Z,2021-01-09T08:00:00Z,Gloria Gaynor,I Will Survive,60,TRUE,134,1,2021-01-09T08:00:00Z,9247
,2021-01-02T21:53:00Z,2021-01-09T09:00:00Z,Hugh Jackman & The Greatest Showman Cast,The Greatest Show,60,TRUE,135,1,2021-01-09T09:00:00Z,9307
,2021-01-02T21:53:00Z,2021-01-09T09:03:00Z,The Little Mermaid,Part Of Your World,3,FALSE,135,2,2021-01-09T09:00:00Z,9307
,2021-01-02T21:53:00Z,2021-01-09T09:06:00Z,Anne-Marie,2002,3,FALSE,135,3,2021-01-09T09:00:00Z,9307
,2021-01-02T21:53:00Z,2021-01-09T12:00:00Z,Wham!,Last Christmas,174,TRUE,136,1,2021-01-09T12:00:00Z,9487
,2021-01-02T21:53:00Z,2021-01-09T12:02:00Z,ABBA,Mamma Mia,2,FALSE,136,2,2021-01-09T12:00:00Z,9487
,2021-01-02T21:53:00Z,2021-01-09T12:04:00Z,Mark Ronson Ft. Bruno Mars,Uptown Funk,2,FALSE,136,3,2021-01-09T12:00:00Z,9487
,2021-01-02T21:53:00Z,2021-01-09T12:07:00Z,Wham!,Last Christmas,3,FALSE,136,4,2021-01-09T12:00:00Z,9487
,2021-01-02T21:53:00Z,2021-01-09T12:09:00Z,Spice Girls,Wannabe,2,FALSE,136,5,2021-01-09T12:00:00Z,9487
,2021-01-02T21:53:00Z,2021-01-09T17:00:00Z,Backstreet Boys,I Want It That Way,291,TRUE,137,1,2021-01-09T17:00:00Z,9787
,2021-01-02T21:53:00Z,2021-01-09T17:02:00Z,Ariana Grande,7 Rings,2,FALSE,137,2,2021-01-09T17:00:00Z,9787
,2021-01-02T21:53:00Z,2021-01-09T19:00:00Z,The Pogues,Fairytale Of New York,118,TRUE,138,1,2021-01-09T19:00:00Z,9907
,2021-01-02T21:53:00Z,2021-01-09T19:02:00Z,John Denver,"Take Me Home, Country Roads",2,FALSE,138,2,2021-01-09T19:00:00Z,9907
,2021-01-02T21:53:00Z,2021-01-09T21:00:00Z,The Lion King,Can You Feel The Love Tonight,118,TRUE,139,1,2021-01-09T21:00:00Z,10027
,2021-01-02T21:53:00Z,2021-01-09T21:02:00Z,Kesha,This Is Me (Greatest Showman),2,FALSE,139,2,2021-01-09T21:00:00Z,10027
,2021-01-02T21:53:00Z,2021-01-09T21:05:00Z,The Weather Girls,It’s Raining Men,3,FALSE,139,3,2021-01-09T21:00:00Z,10027
,2021-01-02T21:53:00Z,2021-01-09T21:07:00Z,Ava Max,Sweet But Psycho,2,FALSE,139,4,2021-01-09T21:00:00Z,10027
,2021-01-02T21:53:00Z,2021-01-10T01:00:00Z,Lady Gaga & Bradley Cooper,Shallow,233,TRUE,140,1,2021-01-10T01:00:00Z,10267
,2021-01-02T21:53:00Z,2021-01-10T02:00:00Z,The Little Mermaid,Under The Sea,60,TRUE,141,1,2021-01-10T02:00:00Z,10327
,2021-01-02T21:53:00Z,2021-01-10T02:02:00Z,Queen,We Will Rock You,2,FALSE,141,2,2021-01-10T02:00:00Z,10327
,2021-01-02T21:53:00Z,2021-01-10T04:00:00Z,Hugh Jackman & The Greatest Showman Cast,The Greatest Show,118,TRUE,142,1,2021-01-10T04:00:00Z,10447
,2021-01-02T21:53:00Z,2021-01-10T04:03:00Z,ABBA,Waterloo,3,FALSE,142,2,2021-01-10T04:00:00Z,10447
,2021-01-02T21:53:00Z,2021-01-10T04:06:00Z,John Denver,"Take Me Home, Country Roads",3,FALSE,142,3,2021-01-10T04:00:00Z,10447
,2021-01-02T21:53:00Z,2021-01-10T04:09:00Z,Elvis Presley,Suspicious Minds,3,FALSE,142,4,2021-01-10T04:00:00Z,10447
,2021-01-02T21:53:00Z,2021-01-10T08:00:00Z,Dua Lipa,New Rules,231,TRUE,143,1,2021-01-10T08:00:00Z,10687
,2021-01-02T21:53:00Z,2021-01-10T08:03:00Z,Dolly Parton & Kenny Rogers,Islands In The Stream,3,FALSE,143,2,2021-01-10T08:00:00Z,10687
,2021-01-02T21:53:00Z,2021-01-10T10:00:00Z,Shania Twain,Man! I Feel Like A Woman,117,TRUE,144,1,2021-01-10T10:00:00Z,10807
,2021-01-02T21:53:00Z,2021-01-10T11:00:00Z,The Human League,Don’t You Want Me Baby,60,TRUE,145,1,2021-01-10T11:00:00Z,10867
,2021-01-02T21:53:00Z,2021-01-10T11:03:00Z,Mark Ronson Ft. Amy Winehouse,Valerie,3,FALSE,145,2,2021-01-10T11:00:00Z,10867
,2021-01-02T21:53:00Z,2021-01-10T11:06:00Z,George Ezra,Shotgun,3,FALSE,145,3,2021-01-10T11:00:00Z,10867
,2021-01-02T21:53:00Z,2021-01-10T14:00:00Z,Kings Of Leon,Sex Is On Fire,174,TRUE,146,1,2021-01-10T14:00:00Z,11047
,2021-01-02T21:53:00Z,2021-01-10T15:00:00Z,Pinkfong,Baby Shark,60,TRUE,147,1,2021-01-10T15:00:00Z,11107
,2021-01-02T21:53:00Z,2021-01-10T15:03:00Z,Wheatus,Teenage Dirtbag,3,FALSE,147,2,2021-01-10T15:00:00Z,11107
,2021-01-02T21:53:00Z,2021-01-10T15:06:00Z,The Little Mermaid,Part Of Your World,3,FALSE,147,3,2021-01-10T15:00:00Z,11107
,2021-01-02T21:53:00Z,2021-01-10T18:00:00Z,Estelle Ft. Kanye West,American Boy,174,TRUE,148,1,2021-01-10T18:00:00Z,11287
,2021-01-02T21:53:00Z,2021-01-10T19:00:00Z,The Little Mermaid,Part Of Your World,60,TRUE,149,1,2021-01-10T19:00:00Z,11347
,2021-01-02T21:53:00Z,2021-01-10T19:03:00Z,Eminem,Lose Yourself,3,FALSE,149,2,2021-01-10T19:00:00Z,11347
,2021-01-02T21:53:00Z,2021-01-10T19:06:00Z,Oasis,Wonderwall,3,FALSE,149,3,2021-01-10T19:00:00Z,11347
,2021-01-02T21:53:00Z,2021-01-10T19:08:00Z,Will Smith,The Fresh Prince Of Bel Air,2,FALSE,149,4,2021-01-10T19:00:00Z,11347
,2021-01-02T21:53:00Z,2021-01-10T23:00:00Z,Dirty Dancing,The Time Of My Life,232,TRUE,150,1,2021-01-10T23:00:00Z,11587
,2021-01-02T21:53:00Z,2021-01-11T00:00:00Z,Queen,I Want To Break Free,60,TRUE,151,1,2021-01-11T00:00:00Z,11647
,2021-01-02T21:53:00Z,2021-01-11T00:03:00Z,Whitney Houston,I Wanna Dance With Somebody,3,FALSE,151,2,2021-01-11T00:00:00Z,11647
,2021-01-02T21:53:00Z,2021-01-11T00:06:00Z,The Lion King,I Just Can’t Wait To Be King,3,FALSE,151,3,2021-01-11T00:00:00Z,11647
,2021-01-02T21:53:00Z,2021-01-11T00:08:00Z,Billie Eilish,Bad Guy,2,FALSE,151,4,2021-01-11T00:00:00Z,11647
,2021-01-02T21:53:00Z,2021-01-11T00:10:00Z,Backstreet Boys,Everybody,2,FALSE,151,5,2021-01-11T00:00:00Z,11647
,2021-01-02T21:53:00Z,2021-01-11T05:00:00Z,ABBA,Dancing Queen,290,TRUE,152,1,2021-01-11T05:00:00Z,11947
,2021-01-02T21:53:00Z,2021-01-11T06:00:00Z,Elton John,Your Song,60,TRUE,153,1,2021-01-11T06:00:00Z,12007
,2021-01-02T21:53:00Z,2021-01-11T06:02:00Z,Aladdin,A Whole New World,2,FALSE,153,2,2021-01-11T06:00:00Z,12007
,2021-01-02T21:53:00Z,2021-01-11T08:00:00Z,Elton John,Your Song,118,TRUE,154,1,2021-01-11T08:00:00Z,12127
,2021-01-02T21:53:00Z,2021-01-11T09:00:00Z,Toto,Africa,60,TRUE,155,1,2021-01-11T09:00:00Z,12187
,2021-01-02T21:53:00Z,2021-01-11T10:00:00Z,Ed Sheeran,Perfect,60,TRUE,156,1,2021-01-11T10:00:00Z,12247
,2021-01-02T21:53:00Z,2021-01-11T11:00:00Z,Aladdin,A Whole New World,60,TRUE,157,1,2021-01-11T11:00:00Z,12307
,2021-01-02T21:53:00Z,2021-01-11T12:00:00Z,Frozen,Let It Go,60,TRUE,158,1,2021-01-11T12:00:00Z,12367
,2021-01-02T21:53:00Z,2021-01-11T13:00:00Z,The Human League,Don’t You Want Me Baby,60,TRUE,159,1,2021-01-11T13:00:00Z,12427
,2021-01-02T21:53:00Z,2021-01-11T14:00:00Z,Destiny’s Child,Say My Name,60,TRUE,160,1,2021-01-11T14:00:00Z,12487
,2021-01-02T21:53:00Z,2021-01-11T14:02:00Z,Neil Diamond,Sweet Caroline,2,FALSE,160,2,2021-01-11T14:00:00Z,12487
,2021-01-02T21:53:00Z,2021-01-11T14:05:00Z,Mark Ronson Ft. Amy Winehouse,Valerie,3,FALSE,160,3,2021-01-11T14:00:00Z,12487
,2021-01-02T21:53:00Z,2021-01-11T14:08:00Z,Tones And I,Dance Monkey,3,FALSE,160,4,2021-01-11T14:00:00Z,12487
,2021-01-02T21:53:00Z,2021-01-11T14:11:00Z,Zac Efron & Zendaya,Rewrite The Stars (The Greatest Showman),3,FALSE,160,5,2021-01-11T14:00:00Z,12487
,2021-01-02T21:53:00Z,2021-01-11T14:13:00Z,Oasis,Wonderwall,2,FALSE,160,6,2021-01-11T14:00:00Z,12487
,2021-01-02T21:53:00Z,2021-01-11T20:00:00Z,The Human League,Don’t You Want Me Baby,347,TRUE,161,1,2021-01-11T20:00:00Z,12847
,2021-01-02T21:53:00Z,2021-01-11T21:00:00Z,Shawn Mendes & Camila Cabello,Senorita,60,TRUE,162,1,2021-01-11T21:00:00Z,12907
,2021-01-02T21:53:00Z,2021-01-11T22:00:00Z,Britney Spears,Toxic,60,TRUE,163,1,2021-01-11T22:00:00Z,12967
,2021-01-02T21:53:00Z,2021-01-11T23:00:00Z,Tones And I,Dance Monkey,60,TRUE,164,1,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:03:00Z,Dolly Parton & Kenny Rogers,Islands In The Stream,3,FALSE,164,2,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:06:00Z,Will Smith,The Fresh Prince Of Bel Air,3,FALSE,164,3,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:08:00Z,ABBA,Gimme Gimme Gimme,2,FALSE,164,4,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:10:00Z,Dirty Dancing,The Time Of My Life,2,FALSE,164,5,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:13:00Z,ABBA,Dancing Queen,3,FALSE,164,6,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:15:00Z,Backstreet Boys,I Want It That Way,2,FALSE,164,7,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:17:00Z,Neil Diamond,Sweet Caroline,2,FALSE,164,8,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:20:00Z,Ed Sheeran & Justin Bieber,I Don’t Care,3,FALSE,164,9,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:23:00Z,Mariah Carey,All I Want For Christmas Is You,3,FALSE,164,10,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:25:00Z,Zac Efron & Zendaya,Rewrite The Stars (The Greatest Showman),2,FALSE,164,11,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-11T23:27:00Z,Pinkfong,Baby Shark,2,FALSE,164,12,2021-01-11T23:00:00Z,13027
,2021-01-02T21:53:00Z,2021-01-12T11:00:00Z,Destiny’s Child,Say My Name,693,TRUE,165,1,2021-01-12T11:00:00Z,13747
,2021-01-02T21:53:00Z,2021-01-12T11:02:00Z,Will Smith,The Fresh Prince Of Bel Air,2,FALSE,165,2,2021-01-12T11:00:00Z,13747
,2021-01-02T21:53:00Z,2021-01-12T13:00:00Z,Backstreet Boys,I Want It That Way,118,TRUE,166,1,2021-01-12T13:00:00Z,13867
,2021-01-02T21:53:00Z,2021-01-12T13:02:00Z,High School Musical,Breaking Free,2,FALSE,166,2,2021-01-12T13:00:00Z,13867
,2021-01-02T21:53:00Z,2021-01-12T13:05:00Z,The Human League,Don’t You Want Me Baby,3,FALSE,166,3,2021-01-12T13:00:00Z,13867
,2021-01-02T21:53:00Z,2021-01-12T13:08:00Z,Bon Jovi,Livin’ On A Prayer,3,FALSE,166,4,2021-01-12T13:00:00Z,13867
,2021-01-02T21:53:00Z,2021-01-12T13:10:00Z,Zac Efron & Zendaya,Rewrite The Stars (The Greatest Showman),2,FALSE,166,5,2021-01-12T13:00:00Z,13867
,2021-01-02T21:53:00Z,2021-01-12T13:12:00Z,The Human League,Don’t You Want Me Baby,2,FALSE,166,6,2021-01-12T13:00:00Z,13867
,2021-01-02T21:53:00Z,2021-01-12T19:00:00Z,Bryan Adams,Summer Of ’69,348,TRUE,167,1,2021-01-12T19:00:00Z,14227
,2021-01-02T21:53:00Z,2021-01-12T19:03:00Z,Ava Max,Sweet But Psycho,3,FALSE,167,2,2021-01-12T19:00:00Z,14227
,2021-01-02T21:53:00Z,2021-01-12T19:06:00Z,Queen,We Will Rock You,3,FALSE,167,3,2021-01-12T19:00:00Z,14227
,2021-01-02T21:53:00Z,2021-01-12T22:00:00Z,Alexandra Burke,Hallelujah,174,TRUE,168,1,2021-01-12T22:00:00Z,14407
,2021-01-02T21:53:00Z,2021-01-12T23:00:00Z,ABBA,Gimme Gimme Gimme,60,TRUE,169,1,2021-01-12T23:00:00Z,14467
,2021-01-02T21:53:00Z,2021-01-13T00:00:00Z,Whitney Houston,I Wanna Dance With Somebody,60,TRUE,170,1,2021-01-13T00:00:00Z,14527
,2021-01-02T21:53:00Z,2021-01-13T00:03:00Z,Cher,Believe,3,FALSE,170,2,2021-01-13T00:00:00Z,14527
,2021-01-02T21:53:00Z,2021-01-13T00:06:00Z,Kesha,This Is Me (Greatest Showman),3,FALSE,170,3,2021-01-13T00:00:00Z,14527
,2021-01-02T21:53:00Z,2021-01-13T00:09:00Z,Elton John & Kiki Dee,Don’t Go Breaking My Heart,3,FALSE,170,4,2021-01-13T00:00:00Z,14527
,2021-01-02T21:53:00Z,2021-01-13T00:11:00Z,George Ezra,Shotgun,2,FALSE,170,5,2021-01-13T00:00:00Z,14527
,2021-01-02T21:53:00Z,2021-01-13T00:13:00Z,Spice Girls,Wannabe,2,FALSE,170,6,2021-01-13T00:00:00Z,14527
,2021-01-02T21:53:00Z,2021-01-13T00:15:00Z,Dirty Dancing,The Time Of My Life,2,FALSE,170,7,2021-01-13T00:00:00Z,14527
,2021-01-02T21:53:00Z,2021-01-13T00:18:00Z,Mariah Carey,All I Want For Christmas Is You,3,FALSE,170,8,2021-01-13T00:00:00Z,14527
a0a25c,2021-01-13T07:51:00Z,2021-01-13T08:00:00Z,The Lion King,Can You Feel The Love Tonight,462,TRUE,171,1,2021-01-13T08:00:00Z,9
a0a25c,2021-01-13T07:51:00Z,2021-01-13T08:02:00Z,Elton John,Your Song,2,FALSE,171,2,2021-01-13T08:00:00Z,9
a0a25c,2021-01-13T07:51:00Z,2021-01-13T08:04:00Z,Ike And Tina Turner,Proud Mary,2,FALSE,171,3,2021-01-13T08:00:00Z,9
a2b2d8,2021-01-13T10:52:00Z,2021-01-13T11:00:00Z,Ed Sheeran,Castle On The Hill,176,TRUE,172,1,2021-01-13T11:00:00Z,8
a2b2d8,2021-01-13T10:52:00Z,2021-01-13T11:03:00Z,Loren Allred,Never Enough (The Greatest Showman),3,FALSE,172,2,2021-01-13T11:00:00Z,8
a2b2d8,2021-01-13T10:52:00Z,2021-01-13T11:05:00Z,The Pogues,Fairytale Of New York,2,FALSE,172,3,2021-01-13T11:00:00Z,8
a2b2d8,2021-01-13T10:52:00Z,2021-01-13T11:07:00Z,The Pogues,Fairytale Of New York,2,FALSE,172,4,2021-01-13T11:00:00Z,8
a2b2d8,2021-01-13T10:52:00Z,2021-01-13T11:09:00Z,Alexandra Burke,Hallelujah,2,FALSE,172,5,2021-01-13T11:00:00Z,8
a2b2d8,2021-01-13T10:52:00Z,2021-01-13T11:12:00Z,Ed Sheeran,Shape Of You,3,FALSE,172,6,2021-01-13T11:00:00Z,8
a2b2d8,2021-01-13T10:52:00Z,2021-01-13T11:15:00Z,ABBA,Waterloo,3,FALSE,172,7,2021-01-13T11:00:00Z,8
a2b2d8,2021-01-13T10:52:00Z,2021-01-13T11:18:00Z,Ed Sheeran,Shape Of You,3,FALSE,172,8,2021-01-13T11:00:00Z,8
abae4d,2021-01-13T19:00:00Z,2021-01-13T19:00:00Z,Dolly Parton,Jolene,462,TRUE,173,1,2021-01-13T19:00:00Z,0
a3f849,2021-01-13T19:54:00Z,2021-01-13T20:00:00Z,Aladdin,A Whole New World,60,TRUE,174,1,2021-01-13T20:00:00Z,6
a3f849,2021-01-13T19:54:00Z,2021-01-13T20:03:00Z,Robbie Williams,Angels,3,FALSE,174,2,2021-01-13T20:00:00Z,6
a3f849,2021-01-13T19:54:00Z,2021-01-13T20:06:00Z,Gloria Gaynor,I Will Survive,3,FALSE,174,3,2021-01-13T20:00:00Z,6
